time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
250900,2025-07-25 04:05:49,-6.88070606550033,107.4550847897,3.937008,,,2124.5633301251,3.608924,8.0082452,50.363518672,79.8228372,32,5,7.869,2124.5633301251,3.937008,11.1399612,50.363518672,3.131716,7.381902,0,247, 13, 1,0,0,441,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
251000,2025-07-25 04:05:49,-6.88070475978359,107.455087853981,3.937008,,,2124.5633301251,3.608924,8.2319392,51.555775928,81.030842488,32,5,7.869,2124.5633301251,3.937008,11.1399612,51.555775928,3.131716,7.605596,0,246.9, 13, 1.7,0,0,442,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
251100,2025-07-25 04:05:49,-6.88070337678264,107.455091171885,3.937008,,,2124.5633301251,3.608924,8.5227414,52.841865208,82.33432022,32,5,7.869,2124.5633301251,3.937008,11.1399612,52.841865208,3.35541,7.82929,0,246.9, 12.7, 3,0,0,442,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
251200,2025-07-25 04:05:49,-6.88070183433314,107.455094503387,3.937008,,,2124.5633301251,3.608924,8.724066,54.16338756,83.665685092,32,5,7.869,2124.5633301251,3.937008,11.1399612,54.16338756,3.35541,8.052984,0,247, 12.8, 3,0,0,613,1024,1024,1024,-62,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
251300,2025-07-25 04:05:49,-6.88070038733543,107.455097888942,3.937008,,,2124.5633301251,3.608924,9.2161928,55.48392566,85.000986972,32,5,7.869,2124.5633301251,3.937008,11.1399612,55.48392566,3.579104,8.500372,0,247.1, 13.2, 3,0,0,942,1024,1024,1024,-12,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
251400,2025-07-25 04:05:49,-6.8806988526115,107.45510158188,3.937008,,,2124.5633301251,3.608924,9.2161928,56.916668488,86.451118252,32,5,7.852,2124.5633301251,3.937008,11.1399612,56.916668488,3.579104,8.500372,0,247, 9.5, 2.7,0,0,942,1024,1024,1024,-12,0,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
251500,2025-07-25 04:05:50,-6.88069735897421,107.455105127964,3.937008,,,2124.5633301251,3.608924,9.4398868,58.29724596,87.84613142,32,5,7.852,2124.5633301251,3.937008,11.1399612,58.29724596,3.579104,8.724066,0,246.7, -1.1, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
251600,2025-07-25 04:05:50,-6.88069595370913,107.455108655378,3.937008,,,2124.5633301251,3.608924,8.9253906,59.655841804,89.223099968,32,5,7.852,2124.5633301251,3.937008,11.1399612,59.655841804,3.35541,8.276678,0,246.7, -11.5, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
251700,2025-07-25 04:05:50,-6.88069462610802,107.455111896676,3.937008,,,2124.5633301251,3.28084,8.2319392,60.911747356,90.493113132,32,5,7.852,2124.5633301251,3.937008,11.1399612,60.911747356,3.131716,7.605596,0,246.6, -22.5, 3,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
251800,2025-07-25 04:05:50,-6.88069348889333,107.455114712088,3.937008,,,2124.5633301251,3.28084,6.934514,62.000330068,91.594163036,32,5,7.852,2124.5633301251,3.937008,11.1399612,62.000330068,2.460634,6.487126,0,246, -28.4, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
251900,2025-07-25 04:05:50,-6.8806926922445,107.455116906297,3.937008,,,2124.5633301251,3.28084,5.5252418,62.832023008,92.440291672,32,5,7.852,2124.5633301251,3.937008,11.1399612,62.832023008,2.013246,5.144962,0,245.5, -28.5, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
252000,2025-07-25 04:05:50,-6.88069197766553,107.455118698087,3.937008,,,2124.5633301251,3.28084,4.1159696,63.52362408,93.13976676,32,5,7.852,2124.5633301251,3.937008,11.1399612,63.52362408,1.565858,3.802798,0,245.4, -27.8, 4.7,0,0,1024,985,1024,1024,0,-6,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
252100,2025-07-25 04:05:50,-6.88069145344764,107.455119910346,3.937008,,,2124.5633301251,3.28084,2.908022,63.999017796,93.6187694,32,5,7.852,2124.5633301251,3.937008,11.1399612,63.999017796,1.11847,2.684328,0,245.7, -25.7, 4.7,0,0,1024,962,1024,1024,0,-9,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
252200,2025-07-25 04:05:50,-6.88069110252613,107.455120560935,3.937008,,,2124.5633301251,3.28084,1.901399,64.267062424,93.886814028,32,5,7.852,2124.5633301251,3.937008,11.1399612,64.267062424,0.671082,1.789552,0,246, -19.3, 4.3,0,0,1024,883,1024,1024,0,-21,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
252300,2025-07-25 04:05:50,-6.88069079376893,107.455121248158,3.937008,,,2124.5633301251,3.28084,1.4092722,64.53904406,94.160108,32,5,7.852,2124.5633301251,3.937008,11.1399612,64.53904406,0.447388,1.342164,0,246.2, -14.4, 3.1,0,0,1024,659,1024,1024,0,-55,0,0,231.5,0,0,83,3.937,3.933,0,0,0,0,6.971,115.88,2124.5633301251,3.937008,6,P-GPS,
252400,2025-07-25 04:05:50,-6.88069058490415,107.455121472947,3.937008,,,2124.5633301251,3.28084,1.006623,64.647639864,94.27165656,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.647639864,0.447388,0.894776,0,246.4, -12.5, 0.4,0,0,1054,594,1024,1024,5,-65,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
252500,2025-07-25 04:05:51,-6.88069045591906,107.455121827826,3.937008,,,2124.5633301251,3.608924,0.671082,64.782482388,94.408467588,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.782482388,0,0.671082,0,246.8, -11.5, -4.7,0,0,1065,554,1024,1024,6,-71,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
252600,2025-07-25 04:05:51,-6.88069049861798,107.455121925079,3.937008,,,2124.5633301251,3.608924,0.671082,64.8047921,94.4471815,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.8047921,-0.223694,0.447388,0,247.3, -10.2, -10.7,0,0,1090,546,1024,1024,10,-72,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
252700,2025-07-25 04:05:51,-6.8806907583901,107.45512215539,3.937008,,,2124.5633301251,3.608924,0.8052984,64.829070316,94.573165756,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.829070316,-0.671082,0.447388,0,247.4, -8.5, -12.8,0,0,1114,539,1024,1024,14,-73,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
252800,2025-07-25 04:05:51,-6.88069142507876,107.455122389687,3.937008,,,2124.5633301251,3.608924,1.4987498,64.7801858,94.83103978,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.829070316,-1.342164,0.671082,0,247.3, -7.5, -11.4,0,0,1115,489,1024,1024,14,-81,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
252900,2025-07-25 04:05:51,-6.88069213900166,107.455122679202,3.937008,,,2124.5633301251,3.608924,1.901399,64.741471888,95.1115516,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.829070316,-1.789552,0.671082,0,247.2, -6.8, -12.6,0,0,1116,497,1024,1024,14,-80,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
253000,2025-07-25 04:05:51,-6.88069305945236,107.455123008509,3.937008,,,2124.5633301251,3.608924,1.901399,64.679135928,95.468178908,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.829070316,-2.23694,0.671082,0,247.2, -5.8, -14.6,0,0,1116,501,1024,1024,14,-79,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
253100,2025-07-25 04:05:51,-6.88069427298421,107.45512353258,3.937008,,,2124.5633301251,3.608924,3.0422384,64.628282908,95.94980622,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.829070316,-2.908022,0.894776,0,247.1, -4.6, -13.9,0,0,1115,511,1024,1024,14,-78,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
253200,2025-07-25 04:05:51,-6.88069572386977,107.455124057652,3.937008,,,2124.5633301251,3.608924,3.0422384,64.539700228,96.51247028,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.829070316,-3.35541,1.11847,0,247.2, -3.8, -12.4,0,0,1116,534,1024,1024,14,-74,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
253300,2025-07-25 04:05:51,-6.88069720488238,107.455124590662,3.937008,,,2124.5633301251,3.608924,3.8251674,64.45374222,97.085961112,32,5,7.878,2124.5633301251,3.937008,11.1399612,64.829070316,-3.579104,1.342164,0,247.1, -3.4, -12,0,0,1116,552,1024,1024,14,-72,0,0,231.5,0,0,83,3.931,3.928,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
253400,2025-07-25 04:05:51,-6.88069889476818,107.455125288446,3.937008,,,2124.5633301251,3.608924,4.250186,64.390093924,97.7526278,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.026492,1.342164,0,247.1, -3.2, -11.9,0,0,1115,562,1024,1024,14,-70,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
253500,2025-07-25 04:05:51,-6.88070062599048,107.455125954548,3.937008,,,2124.5633301251,3.608924,4.5186188,64.316603108,98.42848084,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.250186,1.565858,0,247.1, -3.2, -11.2,0,0,1116,589,1024,1024,14,-66,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
253600,2025-07-25 04:05:52,-6.88070250340823,107.455126704013,3.937008,,,2124.5633301251,3.608924,4.809421,64.253282896,99.165357504,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.47388,1.789552,0,247, -3.4, -11.2,0,0,1118,597,1024,1024,14,-65,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
253700,2025-07-25 04:05:52,-6.88070442463743,107.455127474426,3.937008,,,2124.5633301251,3.28084,5.033115,64.198492868,99.919950704,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.697574,1.789552,0,246.9, -3.6, -9.8,0,0,1112,616,1024,1024,13,-62,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
253800,2025-07-25 04:05:52,-6.88070633313975,107.45512824094,3.937008,,,2124.5633301251,3.28084,5.3239172,64.153217276,100.669622644,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.921268,2.013246,0,246.9, -3.6, -8.3,0,0,1100,741,1024,1024,12,-43,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
253900,2025-07-25 04:05:52,-6.88070855748643,107.455129130883,3.937008,,,2124.5633301251,3.28084,5.5252418,64.110238272,101.542654168,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-5.144962,2.013246,0,246.8, -3.7, -7.5,0,0,1055,824,1024,1024,5,-30,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
254000,2025-07-25 04:05:52,-6.88071066065187,107.455129986694,3.937008,,,2124.5633301251,3.28084,5.5252418,64.085303888,102.3704101,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-5.144962,2.013246,0,246.7, -3.5, -4.3,0,0,1024,864,1024,1024,0,-24,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
254100,2025-07-25 04:05:52,-6.88071279191825,107.455130807718,3.937008,,,2124.5633301251,3.608924,5.5252418,64.055448244,103.202759208,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-5.144962,2.013246,0,246.7, -3.8, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
254200,2025-07-25 04:05:52,-6.88071486720727,107.455131744009,3.937008,,,2124.5633301251,3.608924,5.3239172,64.0830073,104.032483644,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.921268,2.013246,0,246.6, -4, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
254300,2025-07-25 04:05:52,-6.88071684995852,107.455132550745,3.937008,,,2124.5633301251,3.608924,5.033115,64.08956898,104.812667396,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.697574,1.789552,0,246.4, -3.7, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.937,3.932,0,0,0,0,6.215,116.24,2124.5633301251,3.937008,6,P-GPS,
254400,2025-07-25 04:05:52,-6.88071872396642,107.455133275879,3.937008,,,2124.5633301251,3.608924,4.809421,64.091865568,105.545278968,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-4.47388,1.789552,0,245.9, -3, 15.2,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
254500,2025-07-25 04:05:52,-6.88072034255203,107.455133931387,3.937008,,,2124.5633301251,3.608924,3.8251674,64.110238272,106.181761928,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-3.579104,1.342164,0,246.2, -1.4, 25.6,0,0,1024,1245,1024,1024,0,33,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
254600,2025-07-25 04:05:53,-6.88072148461992,107.455134263127,3.937008,,,2124.5633301251,3.608924,2.6172198,64.082679216,106.615160892,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-2.460634,0.894776,0,246.7, -0.5, 26.6,0,0,1024,1381,1024,1024,0,54,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
254700,2025-07-25 04:05:53,-6.8807222139082,107.455134617282,3.937008,,,2124.5633301251,3.608924,1.4987498,64.115159532,106.910764576,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-1.342164,0.671082,0,246.3, -2, 18.9,0,0,1024,1435,1024,1024,0,62,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
254800,2025-07-25 04:05:53,-6.8807223944734,107.455134911301,3.937008,,,2124.5633301251,3.608924,0.8052984,64.193899692,107.03576458,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,-0.671082,0.447388,0,246.3, -3.6, 17.8,0,0,1024,1260,1024,1024,0,36,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
254900,2025-07-25 04:05:53,-6.88072255498251,107.455135063426,3.937008,,,2124.5633301251,3.608924,0.223694,64.226708092,107.116473244,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,0,0.223694,0,246.3, -4, 18.7,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
255000,2025-07-25 04:05:53,-6.88072249214983,107.455135111259,3.937008,,,2124.5633301251,3.608924,0.223694,64.250658224,107.145016552,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,0.223694,0,0,246.2, -3.9, 12.7,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
255100,2025-07-25 04:05:53,-6.88072210307783,107.455135087653,3.937008,,,2124.5633301251,3.608924,0.671082,64.289372136,107.287405008,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,0.671082,0,0,246.4, -4.1, 1.8,0,0,1416,1024,1024,1024,59,0,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
255200,2025-07-25 04:05:53,-6.88072191744242,107.455135103218,3.937008,,,2124.5633301251,3.608924,0.447388,64.316931192,107.355318396,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,0.447388,0,0,246.8, -4.3, -5.9,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
255300,2025-07-25 04:05:53,-6.88072183783884,107.455135103925,3.937008,,,2124.5633301251,3.608924,0,64.326773712,107.384189788,32,5,7.862,2124.5633301251,3.937008,11.1399612,64.829070316,0,0,0,247.4, -10.9, -2.7,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.934,3.887,0,0,0,0,6.207,116.24,2124.5633301251,3.937008,6,P-GPS,
255400,2025-07-25 04:05:53,-6.88072181801545,107.455135001117,3.937008,,,2124.5633301251,3.608924,0.223694,64.293965312,107.422247532,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,0,-0.223694,0,247, -17.2, 1,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
255500,2025-07-25 04:05:53,-6.88072193270862,107.455134751911,3.937008,,,2124.5633301251,3.608924,0.7158208,64.195212028,107.521656984,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-0.223694,-0.671082,0,246.4, -16.2, 1.1,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
255600,2025-07-25 04:05:54,-6.88072229493879,107.455134181353,3.937008,,,2124.5633301251,3.608924,1.2079476,63.956366876,107.767063816,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-0.447388,-1.11847,0,246.3, -15.4, 0.2,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
255700,2025-07-25 04:05:54,-6.88072260407112,107.455133616059,3.937008,,,2124.5633301251,3.608924,1.4987498,63.725723824,108.000659624,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-0.671082,-1.342164,0,246.5, -15.8, 1.5,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
255800,2025-07-25 04:05:54,-6.88072299415216,107.455132911908,3.937008,,,2124.5633301251,3.608924,1.9908766,63.437994156,108.292982468,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-0.894776,-1.789552,0,246.3, -16.1, 2.3,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
255900,2025-07-25 04:05:54,-6.88072352331092,107.455131966111,3.937008,,,2124.5633301251,3.608924,2.3040482,63.050855036,108.6860271,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-1.11847,-2.013246,0,246, -16.4, 2.1,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
256000,2025-07-25 04:05:54,-6.88072404288155,107.455130976724,3.937008,,,2124.5633301251,3.608924,2.7066974,62.650264472,109.091538924,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-1.11847,-2.460634,0,246, -16.1, 2.5,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
256100,2025-07-25 04:05:54,-6.88072467620133,107.455129813988,3.937008,,,2124.5633301251,3.608924,3.1988242,62.17683926,109.5718539,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-1.342164,-2.908022,0,246, -15.7, 2.9,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
256200,2025-07-25 04:05:54,-6.88072540843069,107.455128486926,3.937008,,,2124.5633301251,3.608924,3.5119958,61.635172576,110.121722684,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-1.565858,-3.131716,0,246.1, -15.5, 3.3,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
256300,2025-07-25 04:05:54,-6.88072607843514,107.455127112032,3.937008,,,2124.5633301251,3.608924,3.7133204,61.084975708,110.676512728,32,5,7.832,2124.5633301251,3.937008,11.1399612,64.829070316,-1.565858,-3.35541,0,246, -15.3, 2.9,0,0,1684,1170,1024,1024,100,22,0,0,231.5,0,0,83,3.929,3.921,0,0,0,0,7.779,116.24,2124.5633301251,3.937008,6,P-GPS,
256400,2025-07-25 04:05:54,-6.8807268937171,107.455125573778,3.937008,,,2124.5633301251,3.608924,4.0041226,60.461288024,111.308402512,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-1.789552,-3.579104,0,245.9, -15.6, 3.1,0,0,1684,1308,1024,1024,100,43,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
256500,2025-07-25 04:05:54,-6.88072767249965,107.455124004292,3.937008,,,2124.5633301251,3.608924,4.2054472,59.831694828,111.94390122,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-1.789552,-3.802798,0,245.8, -15.7, 4.5,0,0,1684,1374,1024,1024,100,53,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
256600,2025-07-25 04:05:55,-6.88072858775161,107.455122292206,3.937008,,,2124.5633301251,3.608924,4.697574,59.137469084,112.648297568,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-2.013246,-4.250186,0,245.7, -15.5, 5.9,0,0,1684,1411,1024,1024,100,59,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
256700,2025-07-25 04:05:55,-6.88072942427096,107.455120509544,3.937008,,,2124.5633301251,3.608924,4.8988986,58.428151476,113.362536436,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-2.013246,-4.47388,0,245.7, -15.2, 7.1,0,0,1684,1403,1024,1024,100,57,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
256800,2025-07-25 04:05:55,-6.88073025387073,107.455118620397,3.937008,,,2124.5633301251,3.608924,5.1002232,57.683072712,114.110567956,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-2.013246,-4.697574,0,245.6, -14.8, 8.7,0,0,1684,1391,1024,1024,100,56,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
256900,2025-07-25 04:05:55,-6.8807310539985,107.455116591342,3.937008,,,2124.5633301251,3.608924,5.2344396,56.893702608,114.90157848,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-1.789552,-4.921268,0,245.4, -14.9, 8,0,0,1684,1383,1024,1024,100,54,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
257000,2025-07-25 04:05:55,-6.88073183014274,107.455114398289,3.937008,,,2124.5633301251,3.608924,5.4581336,56.050526728,115.74475436,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-1.789552,-5.144962,0,245.5, -15.4, 7.1,0,0,1684,1370,1024,1024,100,52,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
257100,2025-07-25 04:05:55,-6.88073254367847,107.455112022206,3.937008,,,2124.5633301251,3.608924,5.59235,55.151576568,116.644032604,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-1.565858,-5.368656,0,245.5, -15.9, 6.6,0,0,1684,1366,1024,1024,100,52,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
257200,2025-07-25 04:05:55,-6.88073329004902,107.45510962595,3.937008,,,2124.5633301251,3.608924,5.816044,54.24212772,117.553809536,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-1.565858,-5.59235,0,245.6, -15.8, 6.8,0,0,1675,1336,1024,1024,99,47,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
257300,2025-07-25 04:05:55,-6.88073397459569,107.455107273576,3.937008,,,2124.5633301251,3.608924,6.0173686,53.3546605,118.44160484,32,5,7.847,2124.5633301251,3.937008,11.1399612,64.829070316,-1.565858,-5.816044,0,245.6, -15.8, 6.4,0,0,1660,1313,1024,1024,96,44,0,0,231.5,0,0,83,3.929,3.925,0,0,0,0,7.088,116.24,2124.5633301251,3.937008,6,P-GPS,
